Time,Record No,Azimuth,Pitch,Roll,Accel-X,Accel-Y,Accel-Z,Start/Quit,Label
15:23:06,245,-3.0898764,1.0888249,-3.0121114,3.0042741,-5.5819316,8.637831,,select back
15:23:06,246,-3.1006043,1.0264273,-3.028505,3.0042741,-5.5819316,8.637831,,select back
15:23:06,247,-3.1006043,1.0264273,-3.028505,2.740912,-5.0815434,8.62586,,select back
15:23:06,248,-3.1076338,1.0103542,-3.0406427,2.740912,-5.0815434,8.62586,,select back
15:23:06,249,-3.1076338,1.0103542,-3.0406427,2.0106804,-5.074361,8.685715,,select back
15:23:06,250,-3.109998,0.9754342,-3.0748281,2.0106804,-5.074361,8.685715,,select back
15:23:06,251,-3.109998,0.9754342,-3.0748281,1.5126866,-5.253926,8.604312,,select back
15:23:06,252,-3.105596,0.9493311,-3.1096883,1.5126866,-5.253926,8.604312,,select back
15:23:06,253,-3.105596,0.9493311,-3.1096883,1.2110171,-5.0336595,8.386439,,select back
15:23:06,254,-3.0989864,0.94086564,-3.1268663,1.2110171,-5.0336595,8.386439,,select back
15:23:06,255,-3.0989864,0.94086564,-3.1268663,0.021098902,-6.0655603,8.379257,,select back
15:23:06,256,-3.079427,0.9213707,3.127024,0.021098902,-6.0655603,8.379257,,select back
15:23:06,257,-3.079427,0.9213707,3.127024,-0.112976395,-5.8644476,8.075193,,select back
15:23:06,258,-3.0773065,0.9235425,3.120636,-0.112976395,-5.8644476,8.075193,,select back
15:23:06,259,-3.0773065,0.9235425,3.120636,-0.5175965,-5.8620534,7.876475,,select back
15:23:06,260,-3.1160872,0.90672874,3.1362953,-0.5175965,-5.8620534,7.876475,,select back
15:23:06,261,-3.1160872,0.90672874,3.1362953,-0.29254153,-5.87163,7.9195704,,select back
15:23:06,262,3.1385581,0.8994685,-3.1340654,-0.29254153,-5.87163,7.9195704,,select back
15:23:07,263,3.1385581,0.8994685,-3.1340654,-0.19916765,-5.9602156,7.8070426,,select back
15:23:07,264,3.0932276,0.89614624,-3.1083307,-0.19916765,-5.9602156,7.8070426,,select back
15:23:07,265,3.0932276,0.89614624,-3.1083307,-0.026785132,-5.9458504,7.4694605,,select back
15:23:07,266,3.0767395,0.89699847,-3.0965292,-0.026785132,-5.9458504,7.4694605,,select back
15:23:07,267,3.0767395,0.89699847,-3.0965292,0.27009588,-6.0559835,7.265953,,select back
15:23:07,268,3.0849037,0.89530945,-3.1005266,0.27009588,-6.0559835,7.265953,,select back
15:23:07,269,3.0849037,0.89530945,-3.1005266,-0.25184008,-6.2810383,7.512556,,select back
15:23:07,270,3.1019754,0.89367104,-3.1132026,-0.25184008,-6.2810383,7.512556,,select back
15:23:07,271,3.1019754,0.89367104,-3.1132026,-0.10579379,-5.9817634,7.4479127,,select back
15:23:07,272,3.1317108,0.8922308,-3.1314843,-0.10579379,-5.9817634,7.4479127,,select pause 3
15:23:07,273,3.1317108,0.8922308,-3.1314843,-0.20156185,-6.206818,7.6849384,,select pause 3
15:23:07,274,-3.131203,0.8834505,-3.1395354,-0.20156185,-6.206818,7.6849384,,select pause 3
15:23:07,275,-3.131203,0.8834505,-3.1395354,-0.2901473,-5.96261,7.658602,,select pause 3
15:23:07,276,-3.1189556,0.8790232,3.139295,-0.2901473,-5.96261,7.658602,,select pause 3
15:23:07,277,-3.1189556,0.8790232,3.139295,-0.19916765,-5.9482446,7.6250834,,select pause 3
15:23:07,278,-3.1177704,0.87574124,3.139518,-0.19916765,-5.9482446,7.6250834,,select pause 3
15:23:07,279,-3.1177704,0.87574124,3.139518,-0.36436757,-6.0440125,7.6394486,,select pause 3
15:23:07,280,-3.1136358,0.87251943,3.1362727,-0.36436757,-6.0440125,7.6394486,,select pause 3
15:23:07,281,-3.1136358,0.87251943,3.1362727,-0.2638111,-6.1062617,7.6250834,,select pause 3
15:23:07,282,-3.1085637,0.87502676,3.1328137,-0.2638111,-6.1062617,7.6250834,,select pause 3
15:23:07,283,-3.1085637,0.87502676,3.1328137,-0.15846622,-6.120627,7.3976345,,select pause 3
15:23:07,284,-3.102867,0.8761621,3.1305528,-0.15846622,-6.120627,7.3976345,,select pause 3
15:23:07,285,-3.102867,0.8761621,3.1305528,-0.24944589,-6.0775313,7.416788,,select pause 3
15:23:07,286,-3.099204,0.876658,3.1283479,-0.24944589,-6.0775313,7.416788,,select pause 3
15:23:07,287,-3.099204,0.876658,3.1283479,-0.06748656,-6.060772,7.3066545,,select pause 3
15:23:07,288,-3.0949993,0.8747948,3.125354,-0.06748656,-6.060772,7.3066545,,select pause 3
15:23:07,289,-3.0949993,0.8747948,3.125354,-0.42661682,-6.2116065,7.4598837,,select pause 3
15:23:07,290,-3.092281,0.8703792,3.1203537,-0.42661682,-6.2116065,7.4598837,,select pause 3
15:23:07,291,-3.092281,0.8703792,3.1203537,-0.13691841,-6.0535893,7.5556517,,select pause 3
15:23:08,292,-3.0974116,0.86627674,3.1200423,-0.13691841,-6.0535893,7.5556517,,select pause 3
15:23:08,293,-3.0974116,0.86627674,3.1200423,-0.16564883,-6.23076,7.6250834,,select pause 3
15:23:08,294,-3.1022573,0.8614413,3.122044,-0.16564883,-6.23076,7.6250834,,select pause 3
15:23:08,295,-3.1022573,0.8614413,3.122044,-0.25423428,-6.2020297,7.5891705,,select pause 3
15:23:08,296,-3.10821,0.86098015,3.1252644,-0.25423428,-6.2020297,7.5891705,,select pause 3
15:23:08,297,-3.10821,0.86098015,3.1252644,-0.20395605,-6.2116065,7.3641157,,select pause 3
15:23:08,298,-3.1103494,0.8619341,3.1279867,-0.20395605,-6.2116065,7.3641157,,select pause 3
15:23:08,299,-3.1103494,0.8619341,3.1279867,-0.17522563,-6.216395,7.402423,,select pause 3
15:23:08,300,-3.1109035,0.86048985,3.1299777,-0.17522563,-6.216395,7.402423,,select pause 3
15:23:08,301,-3.1109035,0.86048985,3.1299777,-0.13213001,-6.192453,7.265953,,select pause 3
15:23:08,302,-3.1103907,0.85850173,3.1302533,-0.13213001,-6.192453,7.265953,,select pause 3
15:23:08,303,-3.1103907,0.85850173,3.1302533,-0.13452421,-6.168511,7.4479127,,select pause 3
15:23:08,304,-3.107102,0.8549918,3.1269453,-0.13452421,-6.168511,7.4479127,,select pause 3
15:23:08,305,-3.107102,0.8549918,3.1269453,-0.13931261,-6.216395,7.450307,,select pause 3
15:23:08,306,-3.105465,0.850738,3.1236608,-0.13931261,-6.216395,7.450307,,select pause 3
15:23:08,307,-3.105465,0.850738,3.1236608,-0.13931261,-6.2092123,7.4574895,,select pause 3
15:23:08,308,-3.107438,0.8489062,3.1244986,-0.13931261,-6.2092123,7.4574895,,select pause 3
15:23:08,309,-3.107438,0.8489062,3.1244986,-0.09382278,-6.2882214,7.4000287,,select pause 3
15:23:08,310,-3.110287,0.84895,3.1264012,-0.09382278,-6.2882214,7.4000287,,select pause 3
15:23:08,311,-3.110287,0.84895,3.1264012,-0.20156185,-6.2235775,7.380875,,select pause 3
15:23:08,312,-3.1155114,0.8471891,3.1294773,-0.20156185,-6.2235775,7.380875,,select pause 3
15:23:08,313,-3.1155114,0.8471891,3.1294773,-0.20635025,-6.4606037,7.313837,,select pause 3
15:23:08,314,-3.1185303,0.8460107,3.1307368,-0.20635025,-6.4606037,7.313837,,select pause 3
15:23:08,315,-3.1185303,0.8460107,3.1307368,-0.17043723,-6.379201,7.4239707,,select pause 3
15:23:08,316,-3.1198406,0.8471886,3.129891,-0.17043723,-6.379201,7.4239707,,select pause 3
15:23:08,317,-3.1198406,0.8471886,3.129891,-0.19677345,-6.403143,7.3641157,,select pause 3
15:23:08,318,-3.1190567,0.8460056,3.1294355,-0.19677345,-6.403143,7.3641157,,select pause 3
15:23:08,319,-3.1190567,0.8460056,3.1294355,-0.15367782,-6.369624,7.4335475,,select pause 3
15:23:08,320,-3.1159434,0.84862685,3.1293182,-0.15367782,-6.369624,7.4335475,,select pause 3
15:23:09,321,-3.1159434,0.84862685,3.1293182,-0.19677345,-6.319346,7.3832693,,select pause 3
15:23:09,322,-3.1123424,0.8511602,3.1272435,-0.19677345,-6.319346,7.3832693,,select pause 3
15:23:09,323,-3.1123424,0.8511602,3.1272435,-0.096216984,-6.278644,7.342568,,select pause 3
15:23:09,324,-3.1115582,0.8513361,3.1256762,-0.096216984,-6.278644,7.342568,,select pause 3
15:23:09,325,-3.1115582,0.8513361,3.1256762,-0.20156185,-6.345682,7.3497505,,select pause 3
15:23:09,326,-3.1097214,0.8508398,3.1231234,-0.20156185,-6.345682,7.3497505,,select pause 3
15:23:09,327,-3.1097214,0.8508398,3.1231234,-0.22310968,-6.278644,7.332991,,select pause 3
15:23:09,328,-3.106685,0.8510171,3.1179996,-0.22310968,-6.278644,7.332991,,select pause 3
15:23:09,329,-3.106685,0.8510171,3.1179996,-0.23747487,-6.2930098,7.342568,,select pause 3
15:23:09,330,-3.1079988,0.8491446,3.1155336,-0.23747487,-6.2930098,7.342568,,select pause 3
15:23:09,331,-3.1079988,0.8491446,3.1155336,-0.15607202,-6.2906156,7.344962,,select pause 3
15:23:09,332,-3.1133265,0.8478713,3.1162632,-0.15607202,-6.2906156,7.344962,,select pause 3
15:23:09,333,-3.1133265,0.8478713,3.1162632,-0.22550388,-6.295404,7.378481,,select pause 3
15:23:09,334,-3.1160903,0.8469878,3.1165798,-0.22550388,-6.295404,7.378481,,select pause 3
15:23:09,335,-3.1160903,0.8469878,3.1165798,-0.20874447,-6.2020297,7.1749735,,select pause 3
15:23:09,336,-3.1215358,0.84534967,3.1177819,-0.20874447,-6.2020297,7.1749735,,select pause 3
15:23:09,337,-3.1215358,0.84534967,3.1177819,-0.21832126,-6.27625,7.1055417,,select pause 3
15:23:09,338,-3.1255405,0.84305763,3.1170826,-0.21832126,-6.27625,7.1055417,,select pause 3
15:23:09,339,-3.1255405,0.84305763,3.1170826,-0.15607202,-6.3049808,7.158214,,select pause 3
15:23:09,340,-3.1273704,0.83859366,3.1127605,-0.15607202,-6.3049808,7.158214,,select pause 3
15:23:09,341,-3.1273704,0.83859366,3.1127605,-0.14410101,-6.405537,7.2348285,,select pause 3
15:23:09,342,-3.1272056,0.8357848,3.109514,-0.14410101,-6.405537,7.2348285,,select pause 3
15:23:09,343,-3.1272056,0.8357848,3.109514,-0.14170681,-6.32174,7.4574895,,select pause 3
15:23:09,344,-3.123488,0.8298955,3.10355,-0.14170681,-6.32174,7.4574895,,select pause 3
15:23:09,345,-3.123488,0.8298955,3.10355,-0.045938745,-6.6138325,7.6633906,,select pause 3
15:23:09,346,-3.1289642,0.82176435,3.107584,-0.045938745,-6.6138325,7.6633906,,select pause 3
15:23:09,347,-3.1289642,0.82176435,3.107584,-0.10339958,-6.5180645,7.819014,,select up
15:23:09,348,3.1223729,0.82397336,3.1291492,-0.10339958,-6.5180645,7.819014,,select up
15:23:10,349,3.1223729,0.82397336,3.1291492,0.18151042,-6.4462385,7.299472,,select up
15:23:10,350,3.05629,0.8113713,-3.1118932,0.18151042,-6.4462385,7.299472,,select up
15:23:10,351,3.05629,0.8113713,-3.1118932,1.1751041,-8.696788,10.119842,,select up
15:23:10,352,3.0028875,0.79547423,-3.0689595,1.1751041,-8.696788,10.119842,,select up
15:23:10,353,3.0028875,0.79547423,-3.0689595,6.82542,-9.264214,11.872397,,select up
15:23:10,354,2.7996798,0.7181836,-2.8357804,6.82542,-9.264214,11.872397,,select up
15:23:10,355,2.7996798,0.7181836,-2.8357804,7.960272,-7.4805336,10.347291,,select up
15:23:10,356,2.4725807,0.6165695,-2.412245,7.960272,-7.4805336,10.347291,,select up
15:23:10,357,2.4725807,0.6165695,-2.412245,9.042451,-6.8269167,8.908376,,select up
15:23:10,358,2.1355503,0.4944732,-1.9534678,9.042451,-6.8269167,8.908376,,select up
15:23:10,359,2.1355503,0.4944732,-1.9534678,13.2730055,-5.229984,4.225317,,select up
15:23:10,360,2.0208123,0.40196007,-1.7931616,13.2730055,-5.229984,4.225317,,select up
15:23:10,361,2.0208123,0.40196007,-1.7931616,7.3258085,-3.2044892,2.9037178,,select up
15:23:10,362,1.8986007,0.2772882,-1.6352009,7.3258085,-3.2044892,2.9037178,,select up
15:23:10,363,1.8986007,0.2772882,-1.6352009,5.8342204,-3.7862804,1.5940894,,select up
15:23:10,364,1.84772,0.23743027,-1.624746,5.8342204,-3.7862804,1.5940894,,select up
15:23:10,365,1.84772,0.23743027,-1.624746,5.3338323,-0.7743746,1.3738228,,select up
15:23:10,366,1.7260556,0.27141252,-1.6479656,5.3338323,-0.7743746,1.3738228,,select up
15:23:10,367,1.7260556,0.27141252,-1.6479656,6.097583,-0.020201078,0.77048403,,select up
15:23:10,368,1.6728554,0.29846328,-1.6725519,6.097583,-0.020201078,0.77048403,,select up
15:23:10,369,1.6728554,0.29846328,-1.6725519,5.563676,-0.5349544,1.4743793,,select up
15:23:10,370,1.5903281,0.36980668,-1.7634299,5.563676,-0.5349544,1.4743793,,select up
15:23:10,371,1.5903281,0.36980668,-1.7634299,6.341791,-1.0951977,2.0394108,,select up
15:23:10,372,1.5327479,0.40348008,-1.8165523,6.341791,-1.0951977,2.0394108,,select up
15:23:10,373,1.5327479,0.40348008,-1.8165523,8.060828,-1.1909657,2.9204772,,select up
15:23:10,374,1.5141015,0.41350785,-1.8263066,8.060828,-1.1909657,2.9204772,,select up
15:23:10,375,1.5141015,0.41350785,-1.8263066,8.563611,-1.0137948,3.6818333,,select up
15:23:10,376,1.5104957,0.41798556,-1.8228346,8.563611,-1.0137948,3.6818333,,select up
15:23:11,377,1.5104957,0.41798556,-1.8228346,8.712051,-0.96351653,3.7488708,,select up
15:23:11,378,1.5020673,0.42433834,-1.8054852,8.712051,-0.96351653,3.7488708,,select up
15:23:11,379,1.5020673,0.42433834,-1.8054852,8.855703,-1.2580034,4.069694,,select up
15:23:11,380,1.5009719,0.4255513,-1.7876416,8.855703,-1.2580034,4.069694,,select up
15:23:11,381,1.5009719,0.4255513,-1.7876416,9.080758,-0.7935282,4.007445,,select up
15:23:11,382,1.4958332,0.4306913,-1.7788018,9.080758,-0.7935282,4.007445,,select up
15:23:11,383,1.4958332,0.4306913,-1.7788018,8.714445,-1.7727567,4.7065516,,select up
15:23:11,384,1.5128961,0.43255603,-1.7885642,8.714445,-1.7727567,4.7065516,,select up
15:23:11,385,1.5128961,0.43255603,-1.7885642,8.973019,-1.3537714,4.2779894,,select pause 4
15:23:11,386,1.517389,0.43243742,-1.7870674,8.973019,-1.3537714,4.2779894,,select pause 4
15:23:11,387,1.517389,0.43243742,-1.7870674,8.932318,-1.5357307,4.191798,,select pause 4
15:23:11,388,1.5116707,0.43463555,-1.7867503,8.932318,-1.5357307,4.191798,,select pause 4
15:23:11,389,1.5116707,0.43463555,-1.7867503,8.841338,-1.4615105,4.0888476,,select pause 4
15:23:11,390,1.5163639,0.4332573,-1.7904714,8.841338,-1.4615105,4.0888476,,select pause 4
15:23:11,391,1.5163639,0.4332573,-1.7904714,8.81979,-1.8302176,4.0840592,,select pause 4
15:23:11,392,1.5179778,0.4313108,-1.7899114,8.81979,-1.8302176,4.0840592,,select pause 4
15:23:11,393,1.5179778,0.4313108,-1.7899114,8.757541,-1.8014871,4.239682,,select pause 4
15:23:11,394,1.5138154,0.43228972,-1.7857373,8.757541,-1.8014871,4.239682,,select pause 4
15:23:11,395,1.5138154,0.43228972,-1.7857373,8.764724,-1.5788264,4.1367316,,select pause 4
15:23:11,396,1.5117947,0.43294862,-1.783294,8.764724,-1.5788264,4.1367316,,select pause 4
15:23:11,397,1.5117947,0.43294862,-1.783294,8.810213,-1.7559973,4.0864534,,select pause 4
15:23:11,398,1.5109895,0.43436193,-1.7796625,8.810213,-1.7559973,4.0864534,,select pause 4
15:23:11,399,1.5109895,0.43436193,-1.7796625,8.779089,-1.5524901,4.249259,,select pause 4
15:23:11,400,1.5088565,0.43668586,-1.7779093,8.779089,-1.5524901,4.249259,,select pause 4
15:23:11,401,1.5088565,0.43668586,-1.7779093,8.685715,-1.8158524,4.5868416,,select pause 4
15:23:11,402,1.5096791,0.44357908,-1.7769053,8.685715,-1.8158524,4.5868416,,select pause 4
15:23:11,403,1.5096791,0.44357908,-1.7769053,8.558823,-1.5237597,4.263624,,select pause 4
15:23:11,404,1.5074445,0.4436756,-1.7679267,8.558823,-1.5237597,4.263624,,select pause 4
15:23:11,405,1.5074445,0.4436756,-1.7679267,8.721628,-1.5381249,4.4048824,,select pause 4
15:23:12,406,1.5167961,0.4392078,-1.7622687,8.721628,-1.5381249,4.4048824,,select pause 4
15:23:12,407,1.5167961,0.4392078,-1.7622687,8.898799,-1.574038,4.191798,,select pause 4
15:23:12,408,1.5240798,0.4365624,-1.7622163,8.898799,-1.574038,4.191798,,select pause 4
15:23:12,409,1.5240798,0.4365624,-1.7622163,9.011326,-1.3106757,4.275595,,select pause 4
15:23:12,410,1.5283554,0.43594643,-1.7617991,9.011326,-1.3106757,4.275595,,select pause 4
15:23:12,411,1.5283554,0.43594643,-1.7617991,8.810213,-1.7296611,4.390517,,select pause 4
15:23:12,412,1.5418464,0.43617654,-1.7674767,8.810213,-1.7296611,4.390517,,select pause 4
15:23:12,413,1.5418464,0.43617654,-1.7674767,8.755147,-1.6362872,4.318691,,select pause 4
15:23:12,414,1.5524056,0.43707132,-1.774551,8.755147,-1.6362872,4.318691,,select pause 4
15:23:12,415,1.5524056,0.43707132,-1.774551,8.666561,-1.7248727,4.294749,,select pause 4
15:23:12,416,1.553971,0.43802622,-1.7770667,8.666561,-1.7248727,4.294749,,select pause 4
15:23:12,417,1.553971,0.43802622,-1.7770667,8.759935,-1.7392379,4.1367316,,select pause 4
15:23:12,418,1.557303,0.4379635,-1.7794961,8.759935,-1.7392379,4.1367316,,select pause 4
15:23:12,419,1.557303,0.4379635,-1.7794961,8.7910595,-1.823035,4.249259,,select pause 4
15:23:12,420,1.5573229,0.43882996,-1.7789806,8.7910595,-1.823035,4.249259,,select pause 4
15:23:12,421,1.5573229,0.43882996,-1.7789806,8.795848,-1.7320553,4.321085,,select pause 4
15:23:12,422,1.5546612,0.4419269,-1.7748986,8.795848,-1.7320553,4.321085,,select pause 4
15:23:12,423,1.5546612,0.4419269,-1.7748986,8.769512,-1.6051626,4.4048824,,select pause 4
15:23:12,424,1.5556246,0.4438639,-1.7730763,8.769512,-1.6051626,4.4048824,,select pause 4
15:23:12,425,1.5556246,0.4438639,-1.7730763,8.62586,-1.3896844,4.412065,,select pause 4
15:23:12,426,1.5541124,0.44820943,-1.7677515,8.62586,-1.3896844,4.412065,,select pause 4
15:23:12,427,1.5541124,0.44820943,-1.7677515,8.721628,-1.5477017,4.333056,,select pause 4
15:23:12,428,1.5562212,0.45013955,-1.7634991,8.721628,-1.5477017,4.333056,,select pause 4
15:23:12,429,1.5562212,0.45013955,-1.7634991,8.709657,-1.3872902,4.486285,,select pause 4
15:23:12,430,1.5551941,0.45374876,-1.7593763,8.709657,-1.3872902,4.486285,,select pause 4
15:23:12,431,1.5551941,0.45374876,-1.7593763,8.771906,-1.5285481,4.498256,,select pause 4
15:23:12,432,1.5579013,0.4538302,-1.7598023,8.771906,-1.5285481,4.498256,,select pause 4
15:23:12,433,1.5579013,0.4538302,-1.7598023,8.688109,-1.5070003,4.390517,,select pause 4
15:23:12,434,1.5632577,0.4522995,-1.7585611,8.688109,-1.5070003,4.390517,,select pause 4
15:23:13,435,1.5632577,0.4522995,-1.7585611,8.685715,-1.5309423,4.459949,,select pause 4
15:23:13,436,1.5635016,0.45335153,-1.7543656,8.685715,-1.5309423,4.459949,,select pause 4
15:23:13,437,1.5635016,0.45335153,-1.7543656,8.8389435,-1.2699744,4.433613,,select pause 4
15:23:13,438,1.5644937,0.45101517,-1.7505059,8.8389435,-1.2699744,4.433613,,select pause 4
15:23:13,439,1.5644937,0.45101517,-1.7505059,8.858097,-1.586009,4.462343,,select pause 4
15:23:13,440,1.5685236,0.44876665,-1.7518078,8.858097,-1.586009,4.462343,,select pause 4
15:23:13,441,1.5685236,0.44876665,-1.7518078,8.781483,-1.7033249,4.318691,,select pause 4
15:23:13,442,1.5751292,0.44436306,-1.7567463,8.781483,-1.7033249,4.318691,,select pause 4
15:23:13,443,1.5751292,0.44436306,-1.7567463,8.683321,-1.5931916,4.263624,,select pause 4
15:23:13,444,1.5732768,0.44221744,-1.7519708,8.683321,-1.5931916,4.263624,,select down
15:23:13,445,1.5732768,0.44221744,-1.7519708,8.894011,-1.3034931,4.1487026,,select down
15:23:13,446,1.5647452,0.441744,-1.7373034,8.894011,-1.3034931,4.1487026,,select down
15:23:13,447,1.5647452,0.441744,-1.7373034,8.8150015,-1.0592846,4.115184,,select down
15:23:13,448,1.5604727,0.44218627,-1.7303574,8.8150015,-1.0592846,4.115184,,select down
15:23:13,449,1.5604727,0.44218627,-1.7303574,8.343344,-0.84141225,3.5429697,,select down
15:23:13,450,1.5645193,0.43976817,-1.7237988,8.343344,-0.84141225,3.5429697,,select down
15:23:13,451,1.5645193,0.43976817,-1.7237988,8.307431,-1.0233716,3.3969233,,select down
15:23:13,452,1.6067601,0.4279444,-1.7284541,8.307431,-1.0233716,3.3969233,,select down
15:23:13,453,1.6067601,0.4279444,-1.7284541,8.367286,-1.3082815,3.5166333,,select down
15:23:13,454,1.6246636,0.42358115,-1.6906931,8.367286,-1.3082815,3.5166333,,select down
15:23:13,455,1.6246636,0.42358115,-1.6906931,8.075193,-0.21173722,3.416077,,select down
15:23:13,456,1.6267734,0.42067558,-1.6601607,8.075193,-0.21173722,3.416077,,select down
15:23:13,457,1.6267734,0.42067558,-1.6601607,6.0066032,0.70284784,2.8558338,,select down
15:23:13,458,1.6453539,0.42244598,-1.5994439,6.0066032,0.70284784,2.8558338,,select down
15:23:13,459,1.6453539,0.42244598,-1.5994439,4.912453,0.59271455,3.3346741,,select down
15:23:13,460,1.6671922,0.4462891,-1.5286764,4.912453,0.59271455,3.3346741,,select down
15:23:13,461,1.6671922,0.4462891,-1.5286764,5.8773165,0.2287959,4.033781,,select down
15:23:13,462,1.6345907,0.502825,-1.4347948,5.8773165,0.2287959,4.033781,,select down
15:23:14,463,1.6345907,0.502825,-1.4347948,5.2021513,-0.07287352,4.0601172,,select down
15:23:14,464,1.6908795,0.5964388,-1.464012,5.2021513,-0.07287352,4.0601172,,select down
15:23:14,465,1.6908795,0.5964388,-1.464012,4.943578,-4.540454,6.4591074,,select down
15:23:14,466,1.7895035,0.66973233,-1.5539927,4.943578,-4.540454,6.4591074,,select down
15:23:14,467,1.7895035,0.66973233,-1.5539927,5.4535427,-2.644246,7.5149503,,select down
15:23:14,468,1.9932917,0.84196836,-1.7491516,5.4535427,-2.644246,7.5149503,,select down
15:23:14,469,1.9932917,0.84196836,-1.7491516,6.0927944,-2.4742577,10.658537,,select down
15:23:14,470,2.4534593,0.9701459,-2.2404747,6.0927944,-2.4742577,10.658537,,select down
15:23:14,471,2.4534593,0.9701459,-2.2404747,2.6307788,-8.347235,11.611429,,select down
15:23:14,472,2.9221385,0.8818234,-2.8147995,2.6307788,-8.347235,11.611429,,select down
15:23:14,473,2.9221385,0.8818234,-2.8147995,1.4600141,-8.888324,9.633819,,select down
15:23:14,474,3.0151448,0.8307109,-2.9889245,1.4600141,-8.888324,9.633819,,select down
15:23:14,475,3.0151448,0.8307109,-2.9889245,1.2181997,-8.294562,9.265112,,select down
15:23:14,476,3.0827997,0.74827904,3.0663102,1.2181997,-8.294562,9.265112,,select down
15:23:14,477,3.0827997,0.74827904,3.0663102,1.0649709,-9.427019,9.176526,,select down
15:23:14,478,3.089029,0.72988117,2.9650636,1.0649709,-9.427019,9.176526,,select down
15:23:14,479,3.089029,0.72988117,2.9650636,-0.47210664,-7.7008,9.236382,,select down
15:23:14,480,3.1330664,0.7566629,2.9165869,-0.47210664,-7.7008,9.236382,,select down
15:23:14,481,3.1330664,0.7566629,2.9165869,-1.0084078,-7.142951,7.742399,,select down
15:23:14,482,-3.1321795,0.75211954,2.9195387,-1.0084078,-7.142951,7.742399,,select down
15:23:14,483,-3.1321795,0.75211954,2.9195387,-1.211915,-6.9107137,7.095965,,select down
15:23:14,484,-3.1119819,0.77632946,2.931534,-1.211915,-6.9107137,7.095965,,select down
15:23:14,485,-3.1119819,0.77632946,2.931534,-1.3747207,-6.6401687,6.370522,,select down
15:23:14,486,-3.1218345,0.8061422,2.9486,-1.3747207,-6.6401687,6.370522,,select down
15:23:14,487,-3.1218345,0.8061422,2.9486,-1.9589059,-6.901137,6.3250318,,select down
15:23:14,488,3.128704,0.7965852,2.9693632,-1.9589059,-6.901137,6.3250318,,select down
15:23:14,489,3.128704,0.7965852,2.9693632,-1.4992192,-6.6473513,6.2867246,,select down
15:23:14,490,3.1119502,0.7835831,2.980243,-1.4992192,-6.6473513,6.2867246,,select down
15:23:14,491,3.1119502,0.7835831,2.980243,-1.4273931,-6.704812,6.4615016,,select down
15:23:15,492,3.0969794,0.7643056,2.987268,-1.4273931,-6.704812,6.4615016,,select down
